30005.0;0;Invio Messaggio;open connection;ARQ_ID:0;NEXT_HOP:2;
30039.883199999997;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:0/ n:0;
30151.64959999999;Nodo :0;Genero Messaggio ACK;ARQ ID..:1;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30242.0;0;Invio Messaggio;applicazione;ARQ_ID:1;NEXT_HOP:2;
30276.883199999997;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:1/ n:1;
30388.64959999999;Nodo :0;Genero Messaggio ACK;ARQ ID..:3;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30408.64959999999;0;Invio Messaggio;applicazione;ARQ_ID:2;NEXT_HOP:2;
30443.532799999986;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:2/ n:2;
30443.532799999986;0;Invio Messaggio;applicazione;ARQ_ID:3;NEXT_HOP:2;
30443.532799999986;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:3/ n:3;
30555.29919999998;Nodo :0;Genero Messaggio ACK;ARQ ID..:6;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30555.29919999998;Nodo :0;Genero Messaggio ACK;ARQ ID..:7;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30575.29919999998;0;Invio Messaggio;applicazione;ARQ_ID:4;NEXT_HOP:2;
30610.182399999976;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:4/ n:4;
30610.182399999976;0;Invio Messaggio;applicazione;ARQ_ID:5;NEXT_HOP:2;
30610.182399999976;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:5/ n:5;
30721.94879999997;Nodo :0;Genero Messaggio ACK;ARQ ID..:10;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30721.94879999997;Nodo :0;Genero Messaggio ACK;ARQ ID..:11;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31010.0;0;Invio Messaggio;applicazione;ARQ_ID:6;NEXT_HOP:2;
31044.883199999997;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:6/ n:6;
31044.883199999997;0;Invio Messaggio;applicazione;ARQ_ID:7;NEXT_HOP:2;
31044.883199999997;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:7/ n:7;
31044.883199999997;0;Invio Messaggio;applicazione;ARQ_ID:8;NEXT_HOP:2;
31044.883199999997;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:8/ n:8;
31044.883199999997;0;Invio Messaggio;applicazione;ARQ_ID:9;NEXT_HOP:2;
31044.883199999997;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:9/ n:9;
31156.64959999999;Nodo :0;Genero Messaggio ACK;ARQ ID..:16;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31156.64959999999;Nodo :0;Genero Messaggio ACK;ARQ ID..:17;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31156.64959999999;Nodo :0;Genero Messaggio ACK;ARQ ID..:18;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31156.64959999999;Nodo :0;Genero Messaggio ACK;ARQ ID..:19;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31176.64959999999;0;Invio Messaggio;applicazione;ARQ_ID:10;NEXT_HOP:2;
31211.532799999986;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:10/ n:10;
31211.532799999986;0;Invio Messaggio;applicazione;ARQ_ID:11;NEXT_HOP:2;
31211.532799999986;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:11/ n:11;
31211.532799999986;0;Invio Messaggio;applicazione;ARQ_ID:12;NEXT_HOP:2;
31211.532799999986;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:12/ n:12;
31211.532799999986;0;Invio Messaggio;applicazione;ARQ_ID:13;NEXT_HOP:2;
31211.532799999986;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:13/ n:13;
31211.532799999986;0;Invio Messaggio;applicazione;ARQ_ID:14;NEXT_HOP:2;
31211.532799999986;ACK Ricevuto da..:0;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:14/ n:14;
31323.29919999998;Nodo :0;Genero Messaggio ACK;ARQ ID..:25;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31323.29919999998;Nodo :0;Genero Messaggio ACK;ARQ ID..:26;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
