15005.0;2;Invio Messaggio;hello_pckt;ARQ_ID:0;NEXT_HOP:4;
15016.2208;Nodo :2;Genero Messaggio ACK;ARQ ID..:0;Verso Nodo..:4;Tipo Messaggio.:ACK_ARQ
15022.4416;Nodo :2;Genero Messaggio ACK;ARQ ID..:0;Verso Nodo..:0;Tipo Messaggio.:ACK_ARQ
15027.441599999998;ACK Ricevuto da..:2;Ricevuto Messaggio da :4;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:0/ n:0;
15027.441599999998;2;Invio Messaggio;hello_pckt;ARQ_ID:1;NEXT_HOP:0;
15016.2208;Nodo :2;Genero Messaggio ACK;ARQ ID..:2;Verso Nodo..:4;Tipo Messaggio.:ACK_ARQ
15039.8832;ACK Ricevuto da..:2;Ricevuto Messaggio da :0;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:1/ n:1;
15022.4416;Nodo :2;Genero Messaggio ACK;ARQ ID..:1;Verso Nodo..:0;Tipo Messaggio.:ACK_ARQ
15039.8832;2;Invio Messaggio;hello_pckt;ARQ_ID:2;NEXT_HOP:3;
15021.8832;ACK Ricevuto da..:2;Ricevuto Messaggio da :3;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:2/ n:2;
15021.8832;2;Invio Messaggio;LSA;ARQ_ID:3;NEXT_HOP:4;
15027.441599999998;ACK Ricevuto da..:2;Ricevuto Messaggio da :4;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:3/ n:3;
15027.441599999998;2;Invio Messaggio;LSA;ARQ_ID:4;NEXT_HOP:0;
15013.4416;Nodo :2;Genero Messaggio ACK;ARQ ID..:2;Verso Nodo..:3;Tipo Messaggio.:ACK_ARQ
15039.8832;ACK Ricevuto da..:2;Ricevuto Messaggio da :0;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:4/ n:4;
15039.8832;2;Invio Messaggio;LSA;ARQ_ID:5;NEXT_HOP:3;
15021.8832;ACK Ricevuto da..:2;Ricevuto Messaggio da :3;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:5/ n:5;
15013.4416;Nodo :2;Genero Messaggio ACK;ARQ ID..:5;Verso Nodo..:3;Tipo Messaggio.:ACK_ARQ
16005.0;2;Invio Messaggio;LSA;ARQ_ID:6;NEXT_HOP:3;
16013.4416;Nodo :2;Genero Messaggio ACK;ARQ ID..:6;Verso Nodo..:3;Tipo Messaggio.:ACK_ARQ
16016.2208;Nodo :2;Genero Messaggio ACK;ARQ ID..:4;Verso Nodo..:4;Tipo Messaggio.:ACK_ARQ
16021.8832;ACK Ricevuto da..:2;Ricevuto Messaggio da :3;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:6/ n:6;
16021.8832;2;Invio Messaggio;LSA;ARQ_ID:7;NEXT_HOP:0;
16022.4416;Nodo :2;Genero Messaggio ACK;ARQ ID..:2;Verso Nodo..:0;Tipo Messaggio.:ACK_ARQ
16039.8832;ACK Ricevuto da..:2;Ricevuto Messaggio da :0;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:7/ n:7;
18005.0;2;Invio Messaggio;LSA;ARQ_ID:8;NEXT_HOP:0;
18022.4416;Nodo :2;Genero Messaggio ACK;ARQ ID..:3;Verso Nodo..:0;Tipo Messaggio.:ACK_ARQ
18039.883199999997;ACK Ricevuto da..:2;Ricevuto Messaggio da :0;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:8/ n:8;
18039.883199999997;2;Invio Messaggio;LSA;ARQ_ID:9;NEXT_HOP:3;
18021.883199999997;ACK Ricevuto da..:2;Ricevuto Messaggio da :3;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:9/ n:9;
18021.883199999997;2;Invio Messaggio;LSA;ARQ_ID:10;NEXT_HOP:4;
18027.4416;ACK Ricevuto da..:2;Ricevuto Messaggio da :4;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:10/ n:10;
18013.4416;Nodo :2;Genero Messaggio ACK;ARQ ID..:10;Verso Nodo..:3;Tipo Messaggio.:ACK_ARQ
20005.0;2;Invio Messaggio;LSA;ARQ_ID:11;NEXT_HOP:3;
20013.4416;Nodo :2;Genero Messaggio ACK;ARQ ID..:11;Verso Nodo..:3;Tipo Messaggio.:ACK_ARQ
20016.2208;Nodo :2;Genero Messaggio ACK;ARQ ID..:5;Verso Nodo..:4;Tipo Messaggio.:ACK_ARQ
20021.883199999997;ACK Ricevuto da..:2;Ricevuto Messaggio da :3;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:11/ n:11;
20021.883199999997;2;Invio Messaggio;LSA;ARQ_ID:12;NEXT_HOP:0;
20022.4416;Nodo :2;Genero Messaggio ACK;ARQ ID..:4;Verso Nodo..:0;Tipo Messaggio.:ACK_ARQ
