15005.0;3;Invio Messaggio;hello_pckt;ARQ_ID:0;NEXT_HOP:4;
15022.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:0;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
15017.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:1;Verso Nodo..:4;Tipo Messaggio.:ACK_ARQ
15029.8832;ACK Ricevuto da..:3;Ricevuto Messaggio da :4;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:0/ n:0;
15029.8832;3;Invio Messaggio;hello_pckt;ARQ_ID:1;NEXT_HOP:1;
15017.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:3;Verso Nodo..:4;Tipo Messaggio.:ACK_ARQ
15039.8832;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:1/ n:1;
15022.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:1;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
15013.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:2;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
15039.8832;3;Invio Messaggio;hello_pckt;ARQ_ID:2;NEXT_HOP:2;
15021.8832;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:2/ n:2;
15021.8832;3;Invio Messaggio;LSA;ARQ_ID:3;NEXT_HOP:4;
15029.8832;ACK Ricevuto da..:3;Ricevuto Messaggio da :4;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:3/ n:3;
15029.8832;3;Invio Messaggio;LSA;ARQ_ID:4;NEXT_HOP:1;
15039.8832;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:4/ n:4;
15013.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:5;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
15039.8832;3;Invio Messaggio;LSA;ARQ_ID:5;NEXT_HOP:2;
15021.8832;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:5/ n:5;
16005.0;3;Invio Messaggio;LSA;ARQ_ID:6;NEXT_HOP:2;
16013.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:6;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
16021.8832;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:6/ n:6;
16021.8832;3;Invio Messaggio;LSA;ARQ_ID:7;NEXT_HOP:1;
16022.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:2;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
16039.8832;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:7/ n:7;
18005.0;3;Invio Messaggio;LSA;ARQ_ID:8;NEXT_HOP:4;
18022.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:3;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
18029.883199999997;ACK Ricevuto da..:3;Ricevuto Messaggio da :4;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:8/ n:8;
18029.883199999997;3;Invio Messaggio;LSA;ARQ_ID:9;NEXT_HOP:1;
18039.883199999997;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:9/ n:9;
18013.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:9;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
18039.883199999997;3;Invio Messaggio;LSA;ARQ_ID:10;NEXT_HOP:2;
18021.883199999997;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:10/ n:10;
20005.0;3;Invio Messaggio;LSA;ARQ_ID:11;NEXT_HOP:2;
20013.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:11;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
20021.883199999997;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:11/ n:11;
20021.883199999997;3;Invio Messaggio;LSA;ARQ_ID:12;NEXT_HOP:4;
20022.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:4;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
20017.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:6;Verso Nodo..:4;Tipo Messaggio.:ACK_ARQ
20029.883199999997;ACK Ricevuto da..:3;Ricevuto Messaggio da :4;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:12/ n:12;
20029.883199999997;3;Invio Messaggio;LSA;ARQ_ID:13;NEXT_HOP:1;
20039.883199999997;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:13/ n:13;
22022.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:5;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
30005.0;3;Invio Messaggio;hello_pckt;ARQ_ID:14;NEXT_HOP:2;
30013.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:14;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30021.883199999997;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:14/ n:14;
30021.883199999997;3;Invio Messaggio;hello_pckt;ARQ_ID:15;NEXT_HOP:4;
30022.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:6;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
30017.4416;Nodo :3;Genero Messaggio ACK;ARQ ID..:8;Verso Nodo..:4;Tipo Messaggio.:ACK_ARQ
30029.883199999997;ACK Ricevuto da..:3;Ricevuto Messaggio da :4;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:15/ n:15;
30029.883199999997;3;Invio Messaggio;hello_pckt;ARQ_ID:16;NEXT_HOP:1;
30039.883199999997;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:16/ n:16;
30040.883199999997;Nodo :3;Genero Messaggio ACK;ARQ ID..:17;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30050.883199999997;3;Invio Messaggio;open connection;ARQ_ID:17;NEXT_HOP:1;
30085.766399999993;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:17/ n:17;
30105.766399999993;Nodo :3;Genero Messaggio ACK;ARQ ID..:7;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
30115.766399999993;3;Invio Messaggio;open connection answer;ARQ_ID:18;NEXT_HOP:2;
30132.64959999999;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:18/ n:18;
30277.883199999997;Nodo :3;Genero Messaggio ACK;ARQ ID..:19;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30287.883199999997;3;Invio Messaggio;applicazione;ARQ_ID:19;NEXT_HOP:1;
30322.766399999993;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:19/ n:19;
30342.766399999993;Nodo :3;Genero Messaggio ACK;ARQ ID..:8;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
30352.766399999993;3;Invio Messaggio;applicazione ack;ARQ_ID:20;NEXT_HOP:2;
30369.64959999999;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:20/ n:20;
30444.532799999986;Nodo :3;Genero Messaggio ACK;ARQ ID..:21;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30444.532799999986;Nodo :3;Genero Messaggio ACK;ARQ ID..:22;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30454.532799999986;3;Invio Messaggio;applicazione;ARQ_ID:21;NEXT_HOP:1;
30489.415999999983;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:21/ n:21;
30489.415999999983;3;Invio Messaggio;applicazione;ARQ_ID:22;NEXT_HOP:1;
30489.415999999983;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:22/ n:22;
30509.415999999983;Nodo :3;Genero Messaggio ACK;ARQ ID..:9;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
30519.415999999983;3;Invio Messaggio;applicazione ack;ARQ_ID:23;NEXT_HOP:2;
30509.415999999983;Nodo :3;Genero Messaggio ACK;ARQ ID..:10;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
30536.29919999998;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:23/ n:23;
30536.29919999998;3;Invio Messaggio;applicazione ack;ARQ_ID:24;NEXT_HOP:2;
30536.29919999998;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:24/ n:24;
30611.182399999976;Nodo :3;Genero Messaggio ACK;ARQ ID..:25;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30611.182399999976;Nodo :3;Genero Messaggio ACK;ARQ ID..:26;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
30621.182399999976;3;Invio Messaggio;applicazione;ARQ_ID:25;NEXT_HOP:1;
30656.065599999973;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:25/ n:25;
30656.065599999973;3;Invio Messaggio;applicazione;ARQ_ID:26;NEXT_HOP:1;
30656.065599999973;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:26/ n:26;
30676.065599999973;Nodo :3;Genero Messaggio ACK;ARQ ID..:11;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
30686.065599999973;3;Invio Messaggio;applicazione ack;ARQ_ID:27;NEXT_HOP:2;
30676.065599999973;Nodo :3;Genero Messaggio ACK;ARQ ID..:12;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
30702.94879999997;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:27/ n:27;
30702.94879999997;3;Invio Messaggio;applicazione ack;ARQ_ID:28;NEXT_HOP:2;
30702.94879999997;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:28/ n:28;
31045.883199999997;Nodo :3;Genero Messaggio ACK;ARQ ID..:29;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31045.883199999997;Nodo :3;Genero Messaggio ACK;ARQ ID..:30;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31045.883199999997;Nodo :3;Genero Messaggio ACK;ARQ ID..:31;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31045.883199999997;Nodo :3;Genero Messaggio ACK;ARQ ID..:32;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31055.883199999997;3;Invio Messaggio;applicazione;ARQ_ID:29;NEXT_HOP:1;
31090.766399999993;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:29/ n:29;
31090.766399999993;3;Invio Messaggio;applicazione;ARQ_ID:30;NEXT_HOP:1;
31090.766399999993;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:30/ n:30;
31090.766399999993;3;Invio Messaggio;applicazione;ARQ_ID:31;NEXT_HOP:1;
31090.766399999993;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:31/ n:31;
31090.766399999993;3;Invio Messaggio;applicazione;ARQ_ID:32;NEXT_HOP:1;
31090.766399999993;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:32/ n:32;
31110.766399999993;Nodo :3;Genero Messaggio ACK;ARQ ID..:13;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
31120.766399999993;3;Invio Messaggio;applicazione ack;ARQ_ID:33;NEXT_HOP:2;
31110.766399999993;Nodo :3;Genero Messaggio ACK;ARQ ID..:14;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
31110.766399999993;Nodo :3;Genero Messaggio ACK;ARQ ID..:15;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
31110.766399999993;Nodo :3;Genero Messaggio ACK;ARQ ID..:16;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
31137.64959999999;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:33/ n:33;
31137.64959999999;3;Invio Messaggio;applicazione ack;ARQ_ID:34;NEXT_HOP:2;
31137.64959999999;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:34/ n:34;
31137.64959999999;3;Invio Messaggio;applicazione ack;ARQ_ID:35;NEXT_HOP:2;
31137.64959999999;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:35/ n:35;
31137.64959999999;3;Invio Messaggio;applicazione ack;ARQ_ID:36;NEXT_HOP:2;
31137.64959999999;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:36/ n:36;
31212.532799999986;Nodo :3;Genero Messaggio ACK;ARQ ID..:37;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31212.532799999986;Nodo :3;Genero Messaggio ACK;ARQ ID..:38;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31212.532799999986;Nodo :3;Genero Messaggio ACK;ARQ ID..:39;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31212.532799999986;Nodo :3;Genero Messaggio ACK;ARQ ID..:40;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31212.532799999986;Nodo :3;Genero Messaggio ACK;ARQ ID..:41;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31222.532799999986;3;Invio Messaggio;applicazione;ARQ_ID:37;NEXT_HOP:1;
31257.415999999983;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:37/ n:37;
31257.415999999983;3;Invio Messaggio;applicazione;ARQ_ID:38;NEXT_HOP:1;
31257.415999999983;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:38/ n:38;
31257.415999999983;3;Invio Messaggio;applicazione;ARQ_ID:39;NEXT_HOP:1;
31257.415999999983;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:39/ n:39;
31257.415999999983;3;Invio Messaggio;applicazione;ARQ_ID:40;NEXT_HOP:1;
31257.415999999983;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:40/ n:40;
31257.415999999983;3;Invio Messaggio;applicazione;ARQ_ID:41;NEXT_HOP:1;
31257.415999999983;ACK Ricevuto da..:3;Ricevuto Messaggio da :1;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:41/ n:41;
31277.415999999983;Nodo :3;Genero Messaggio ACK;ARQ ID..:17;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
31287.415999999983;3;Invio Messaggio;applicazione ack;ARQ_ID:42;NEXT_HOP:2;
31277.415999999983;Nodo :3;Genero Messaggio ACK;ARQ ID..:18;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
31277.415999999983;Nodo :3;Genero Messaggio ACK;ARQ ID..:19;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
31277.415999999983;Nodo :3;Genero Messaggio ACK;ARQ ID..:20;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
31277.415999999983;Nodo :3;Genero Messaggio ACK;ARQ ID..:21;Verso Nodo..:1;Tipo Messaggio.:ACK_ARQ
31304.29919999998;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:42/ n:42;
31304.29919999998;3;Invio Messaggio;applicazione ack;ARQ_ID:43;NEXT_HOP:2;
31304.29919999998;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:43/ n:43;
31304.29919999998;3;Invio Messaggio;applicazione ack;ARQ_ID:44;NEXT_HOP:2;
31304.29919999998;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:44/ n:44;
31304.29919999998;3;Invio Messaggio;applicazione ack;ARQ_ID:45;NEXT_HOP:2;
31304.29919999998;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:45/ n:45;
31304.29919999998;3;Invio Messaggio;applicazione ack;ARQ_ID:46;NEXT_HOP:2;
31304.29919999998;ACK Ricevuto da..:3;Ricevuto Messaggio da :2;Tipo Messaggio:ACK_ARQ;ARQ_ID -> m:46/ n:46;
31379.182399999976;Nodo :3;Genero Messaggio ACK;ARQ ID..:47;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31379.182399999976;Nodo :3;Genero Messaggio ACK;ARQ ID..:48;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31379.182399999976;Nodo :3;Genero Messaggio ACK;ARQ ID..:49;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31379.182399999976;Nodo :3;Genero Messaggio ACK;ARQ ID..:50;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31379.182399999976;Nodo :3;Genero Messaggio ACK;ARQ ID..:51;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
31379.182399999976;Nodo :3;Genero Messaggio ACK;ARQ ID..:52;Verso Nodo..:2;Tipo Messaggio.:ACK_ARQ
